PlayerID,Condition,GameID,CurrentGame,Timestamp,CurrentPlayer,Action,ChipsRequested,ChipsRequestedPlayers,ExtraChips,NeededChips,Score,TimeRemaining
44,noPathNoEx,2,1,1555235606530,2,Ending game,1 1 1 2,P0:1;1;1;;P1:2;;P2:;P3:;P4:;P5:,9 5 3 8 9 9 2 2 7 10 2 9 3 1 7 2 2 2 3 ,,-69,00:00
44,noPathNoEx,4,2,1555235607369,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,3 3 1 5 6 10 2 8 1 10 7 2 9 7 8 ,,75,00:00


44,noPathNoEx,2,0,1555235753073,0,Read score file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
44,noPathNoEx,2,0,1555235753095,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
44,noPathNoEx,2,0,1555235782203,0,ChipRequest;From;1;Colour;2;ReqNrOfChips;1;Success;false,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 5 9 9 9 8 8 10 2 2 3 6 8 ,,75,undefined:undefined
44,noPathNoEx,2,0,1555235788874,0,Motivation: wewe,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 9 8 10 2 2 3 6 8   ,,50,undefined:undefined
44,noPathNoEx,2,0,1555235788875,0,Ending game,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 9 8 10 2 2 3 6 8  ,,50,undefined:undefined


44,noPathNoEx,3,0,1555236463167,0,Read score file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
44,noPathNoEx,3,0,1555236463176,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
44,noPathNoEx,3,0,1555236463343,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,6 6 8 1 10 8 5 5 4 4 4 7 2 1 2 2 8 2 10 2 ,,100,undefined:undefined
44,noPathNoEx,3,0,1555236471959,0,ChipRequest;From;1;Colour;2;ReqNrOfChips;1;Success;true,,P0:;P1:;P2:;P3:;P4:;P5:,6 6 8 1 10 8 5 5 4 4 4 7 2 1 2 2 8 2 10 2 ,,100,02:53
44,noPathNoEx,3,0,1555236474487,0,ChipRequest;From;2;Colour;2;ReqNrOfChips;1;Success;false,1,P0:;P1:1;;P2:;P3:;P4:;P5:,6 6 8 1 10 8 5 5 4 4 4 7 2 1 2 2 8 2 10 2 ,,24,02:50
44,noPathNoEx,3,0,1555236478113,0,ChipRequest;From;1;Colour;1;ReqNrOfChips;1;Success;true,1,P0:;P1:1;;P2:;P3:;P4:;P5:,6 6 8 1 10 8 5 5 4 4 4 7 2 1 2 2 8 2 10 2 ,,24,02:47
